Student ID,Name,Registered Exams
3033,Duane Williams,Fundamentals EEE;Java Programming;OOPS;Computer Networks;Compiler Design
3034,Michael Chambers,Microprocessors;Compiler Design;Cloud Computing;Programming Paradigms;Advanced C;Data Visualization;IOT
3035,Kristina Thomas,Data Visualization;Discrete Maths;Java Programming;Microprocessors;Cloud Computing
3036,John Logan,Java Programming;OOPS;Blockchain Technologies;Discrete Maths;Programming Paradigms
3037,Travis Liu,Blockchain Technologies;OOPS;Data Visualization;Advanced C
3038,Kenneth Smith,Programming Paradigms;Microprocessors;IOT;Cloud Computing;Discrete Maths;Blockchain Technologies;OS
3039,Tina Martinez DDS,Advanced C;Cloud Computing;Data Visualization;OOPS;Java Programming;IOT
3040,Amanda Rojas DVM,Compiler Design;Programming Paradigms;Microprocessors
3041,Maria Garrett,Blockchain Technologies;Advanced C;Discrete Maths
3042,Billy Mcdaniel,Blockchain Technologies;Java Programming
3043,Johnny Robinson DDS,DBMS;DSA;Fundamentals EEE;Java Programming;Advanced C;OOPS
3044,Linda Marquez,OS;Cloud Computing;Blockchain Technologies;Programming Paradigms;Discrete Maths;DBMS
3045,Megan Harmon,Discrete Maths;Java Programming;Computer Networks;Microprocessors;Cloud Computing;Compiler Design;OS
3046,Michael Zuniga,OS
3047,James Black,DBMS
3048,Lauren Fuentes,Blockchain Technologies;Cloud Computing;IOT
3049,Kelsey Webb,Computer Networks;Data Visualization
3050,Heather Alvarado,Data Visualization;Blockchain Technologies;Java Programming
3051,Kristina Smith,Advanced C;DSA;OOPS;Fundamentals EEE
3052,Robert Ortiz,Discrete Maths;Microprocessors;Advanced C;Blockchain Technologies;Compiler Design;Data Visualization;Programming Paradigms
3053,Cassandra Lee,Computer Networks;Compiler Design;OS;DBMS;Blockchain Technologies;Java Programming
3054,Jessica Garcia,Discrete Maths;DSA;Compiler Design;Advanced C
3055,Juan Baker,DSA;Blockchain Technologies
3056,Tiffany Austin,Data Visualization;OOPS;DSA
3057,Brittany Stanton,Computer Networks;Compiler Design
3058,Shelly Andrews,DBMS;Discrete Maths;Data Visualization;DSA;Fundamentals EEE;Blockchain Technologies
3059,Patricia Gibbs,OOPS;Programming Paradigms;Discrete Maths;Blockchain Technologies;OS;Compiler Design;Advanced C
3060,Juan Villarreal,DSA;Data Visualization;DBMS;Microprocessors;OS;IOT;Fundamentals EEE
3061,Joshua Gonzales,IOT;DBMS;DSA;Programming Paradigms;Discrete Maths;Advanced C;Microprocessors
3062,Kevin James,DSA;Discrete Maths
3063,Michael Johnson,Microprocessors;DBMS;Java Programming;Fundamentals EEE;Discrete Maths;Data Visualization
3064,Jennifer Young,DSA
3065,Chad Lloyd,Microprocessors;Computer Networks;IOT;Data Visualization;DBMS;DSA;Cloud Computing
3066,Brian Jones,DBMS;OOPS;Blockchain Technologies;Cloud Computing;DSA
3067,Kristin Hardin,Fundamentals EEE;Discrete Maths;Advanced C
3068,Sarah Nichols,Fundamentals EEE;Cloud Computing;DSA;Advanced C
3069,Matthew Chapman,Cloud Computing;Discrete Maths;Programming Paradigms;Microprocessors;DSA;DBMS
3070,Luke Beltran,Microprocessors
3071,Monica Sullivan,Programming Paradigms;OS;Java Programming
3072,Kathryn Little,DBMS;Cloud Computing;OOPS;Blockchain Technologies;Advanced C
3073,Kelly Tucker,Discrete Maths;Advanced C;DSA;Fundamentals EEE;OS
3074,Tonya Evans,Programming Paradigms;Computer Networks;Discrete Maths;Fundamentals EEE;Blockchain Technologies
3075,Kristina Baker,Programming Paradigms;Microprocessors;Advanced C
3076,Daniel Caldwell,Microprocessors
3077,Gary Hernandez,Cloud Computing;OS;IOT;Computer Networks;Java Programming
3078,Scott Nicholson,Microprocessors;Programming Paradigms;Blockchain Technologies
3079,Daniel Watts,Fundamentals EEE;OS;Cloud Computing;Programming Paradigms;Java Programming;DSA;DBMS
3080,Colleen Harris,Java Programming;Fundamentals EEE;OS
3081,Tamara Gutierrez,Blockchain Technologies;Fundamentals EEE;DBMS;Microprocessors;Data Visualization
3082,Joy Davis,Data Visualization;IOT;Computer Networks
3083,Erica Smith,DSA;Blockchain Technologies;Data Visualization;Discrete Maths;OOPS;Cloud Computing;Microprocessors
3084,Randy Walters,OOPS;Advanced C
3085,Olivia Jones,Discrete Maths;Advanced C;Data Visualization;DBMS;Fundamentals EEE
3086,Heather Haney,Fundamentals EEE;Programming Paradigms;Cloud Computing;OOPS
3087,Diana Kennedy,Computer Networks;Data Visualization;IOT;Java Programming
3088,Matthew Petty,Discrete Maths;IOT;DBMS;Compiler Design;Fundamentals EEE
3089,Jonathan Malone,IOT
3090,Brianna Mullins,DSA;Java Programming;IOT;OS;Computer Networks;Discrete Maths;DBMS
3091,Heather Hernandez,Java Programming;IOT
3092,James Lutz,IOT;Advanced C
3093,Dr. Michael Anderson,Discrete Maths;Fundamentals EEE;OOPS;Advanced C;Cloud Computing;DSA
3094,Jessica Ortiz,Discrete Maths;Blockchain Technologies
3095,Francisco Thomas,Blockchain Technologies;DSA;Computer Networks;Programming Paradigms;Advanced C
3096,Joseph Barnes,Cloud Computing
3097,Michelle Savage,Computer Networks
3098,Daniel Garza,Compiler Design;IOT;Java Programming;Blockchain Technologies;Programming Paradigms
3099,Candice Hurst,Microprocessors;DSA;Computer Networks;Discrete Maths;Programming Paradigms
3100,Manuel Krause,DBMS;Advanced C;Cloud Computing;Fundamentals EEE;Data Visualization;Programming Paradigms;DSA
3101,Curtis Weeks,Cloud Computing;Compiler Design;Java Programming;DSA;Blockchain Technologies
3102,Paul Graham,DSA;Fundamentals EEE;IOT;Java Programming;Advanced C
3103,Samuel Moore,DSA;DBMS;Programming Paradigms;Fundamentals EEE
3104,Melanie Garcia,Java Programming;Programming Paradigms;Blockchain Technologies;Discrete Maths
3105,Keith Phillips,Cloud Computing;Microprocessors;Discrete Maths
3106,Kristina Benson,DSA;Blockchain Technologies;Cloud Computing;Data Visualization;Programming Paradigms;IOT;Computer Networks
3107,Christopher Fox,OS
3108,Brandi Hill,Cloud Computing
3109,Wendy Long,Fundamentals EEE;Blockchain Technologies;OS;Programming Paradigms
3110,Drew Gibbs,Discrete Maths
3111,Adriana Kaiser,DBMS
3112,Megan Diaz,DSA;Programming Paradigms;Compiler Design;Data Visualization
3113,Danielle Moses,Microprocessors;IOT
3114,Timothy Guzman,Java Programming;Cloud Computing;IOT;DBMS;Blockchain Technologies;OS
3115,Kristen Craig,Microprocessors;Java Programming;Programming Paradigms;DSA;Discrete Maths;Advanced C;Fundamentals EEE
3116,Mrs. Jill Beck,Blockchain Technologies;Programming Paradigms;DBMS;Java Programming;Fundamentals EEE;Compiler Design;Data Visualization
3117,Mrs. Joan Lee DVM,Computer Networks
3118,Carla Evans,OS
3119,Sue Anderson,DBMS;IOT;Computer Networks;Blockchain Technologies;Fundamentals EEE;Advanced C;OOPS
3120,Amanda Fitzgerald,IOT;Blockchain Technologies;Cloud Computing;Fundamentals EEE;DSA
3121,Patricia Ross,Compiler Design;DBMS;Programming Paradigms
3122,Brandon Montgomery,OS;IOT;Discrete Maths
3123,John Hutchinson,Computer Networks;Compiler Design;Data Visualization;Fundamentals EEE
3124,Wesley Patterson,DBMS;Discrete Maths
3125,Randy Baird,Blockchain Technologies;Java Programming;Computer Networks;Advanced C;Discrete Maths;Cloud Computing
3126,Catherine Herman,Advanced C;Computer Networks
3127,Michael Bates,Data Visualization;Fundamentals EEE;Blockchain Technologies;Discrete Maths;IOT
3128,Ana Thompson,Microprocessors;Java Programming
3129,Chad Barton,DSA;Data Visualization;OOPS;Discrete Maths;DBMS;Compiler Design;Java Programming
3130,John Salazar,Java Programming
3131,Brandi Lang,Blockchain Technologies;Computer Networks
3132,Raven Johnson,Discrete Maths;Advanced C;OOPS;Java Programming
3133,Tabitha Johnson,Programming Paradigms;Discrete Maths;Compiler Design;OS;Data Visualization;Microprocessors
3134,Allison Jordan,Data Visualization;IOT;Computer Networks;DBMS;Java Programming;Discrete Maths
3135,Rebecca Schmidt,Data Visualization;Programming Paradigms;Computer Networks;Java Programming;DBMS
3136,Steve Frank,Fundamentals EEE;DBMS
3137,Anthony Taylor,Programming Paradigms;DBMS;Fundamentals EEE;Microprocessors;Compiler Design;Cloud Computing;IOT
3138,Michael Mitchell,Programming Paradigms;Data Visualization;Cloud Computing;DBMS;IOT;Microprocessors
3139,Justin Kline,OOPS;Advanced C;Java Programming;Computer Networks;Cloud Computing;OS;IOT
3140,Melissa Jacobson,Discrete Maths
3141,Cameron Sanchez,Blockchain Technologies;Programming Paradigms
3142,Suzanne Griffin,Fundamentals EEE;Programming Paradigms;IOT
3143,Lisa Hall,Fundamentals EEE;DSA
3144,Christina Little,Data Visualization;DBMS;Cloud Computing;IOT
3145,Robert Santos,IOT;DSA;Cloud Computing
3146,Joseph Cooper,DSA;Programming Paradigms;Java Programming;Computer Networks;Discrete Maths;Microprocessors;Advanced C
3147,James Cohen,Fundamentals EEE;Cloud Computing;Programming Paradigms;Microprocessors;DSA;Discrete Maths;OS
3148,Julie Frank,Discrete Maths;OS;Compiler Design;Fundamentals EEE;Cloud Computing;Microprocessors;Advanced C
3149,Christopher Salinas,Compiler Design;Microprocessors;OOPS
3150,Jessica Hoffman,Advanced C;Microprocessors;Compiler Design;Blockchain Technologies;DBMS;OS;OOPS
3151,Bonnie Flores,Fundamentals EEE;Compiler Design;Discrete Maths
3152,Jeffrey Brown,Microprocessors;Fundamentals EEE;Java Programming;Data Visualization;OS;OOPS
3153,Jennifer Bush,OS;Java Programming;Fundamentals EEE
3154,Joshua Garrett,IOT;OS;Data Visualization
3155,Sharon Rodgers,Java Programming
3156,Victoria Barnes,DSA;Blockchain Technologies;Advanced C;Microprocessors;DBMS
3157,Catherine Bradley,OOPS;Programming Paradigms;Advanced C
3158,Michael Brown,Discrete Maths;IOT
3159,Deborah Lam,Discrete Maths;OOPS;Cloud Computing
3160,Mr. Jonathan Rangel,IOT
3161,Joshua Armstrong,Cloud Computing;Fundamentals EEE;OS;Discrete Maths;IOT;OOPS;DSA
3162,Wesley Harrington,DBMS;Microprocessors;Discrete Maths;Compiler Design;Programming Paradigms
3163,John Johnson,Computer Networks;DSA
3164,Christine Gonzales,Compiler Design;DBMS;Data Visualization
3165,Jerry Martinez,OS;Blockchain Technologies;IOT;Compiler Design
3166,Cody Young,Advanced C;Microprocessors;DBMS;Programming Paradigms;Discrete Maths
3167,Michael Perez,Advanced C
3168,Ryan Booth,IOT;Fundamentals EEE;DSA;OS;Computer Networks;Java Programming
3169,Terry Cox,IOT;Blockchain Technologies;Programming Paradigms;Computer Networks;Fundamentals EEE
3170,Gabrielle Sullivan,Blockchain Technologies
3171,Christopher Simon,Cloud Computing
3172,Matthew Butler,OS;Fundamentals EEE
3173,Jasmine Wilson,Fundamentals EEE;Blockchain Technologies;DBMS;Programming Paradigms;Discrete Maths
3174,Stephen Reynolds,Blockchain Technologies;Discrete Maths;DSA;OOPS;IOT;Java Programming;OS
3175,April Thompson,Computer Networks;Discrete Maths;Java Programming
3176,Jasmine Maynard,DSA;Computer Networks;OOPS;Fundamentals EEE;Java Programming;Data Visualization;Advanced C
3177,Sherri Hill,IOT;Fundamentals EEE;Cloud Computing
3178,Gina Richards,OS;DBMS;Microprocessors;Fundamentals EEE;Advanced C;Java Programming;Blockchain Technologies
3179,Matthew Waller,OS;Advanced C;DBMS;Blockchain Technologies;Compiler Design
3180,Mark Hubbard,Computer Networks;OOPS;Programming Paradigms;Data Visualization;Compiler Design
3181,Daniel Thomas,DBMS;Cloud Computing;Discrete Maths;Microprocessors;Java Programming
3182,Paul Gonzalez,Computer Networks;Java Programming;Microprocessors;Discrete Maths;DBMS;Fundamentals EEE
3183,Ms. Lauren Nielsen,OS;Compiler Design;DSA;Blockchain Technologies;Programming Paradigms;Java Programming
3184,Samuel Davis,Cloud Computing;IOT
3185,Stephanie Rios,Microprocessors
3186,Ronald Bauer,Data Visualization
3187,Jenny Morton,Advanced C
3188,Peter Black,Blockchain Technologies;OOPS;DSA;Fundamentals EEE;Microprocessors;Advanced C
3189,Angel Richardson,Computer Networks;Programming Paradigms
3190,Philip Johnson,Cloud Computing;Java Programming;Microprocessors;IOT;Programming Paradigms
3191,Madison Thomas,Computer Networks;OOPS;Programming Paradigms;Java Programming;DBMS;Blockchain Technologies;DSA
3192,Donald Adams,Discrete Maths;Advanced C;Fundamentals EEE
3193,George Moreno,Cloud Computing
3194,Michael Anderson,IOT;Programming Paradigms;Computer Networks;Java Programming;OOPS;Microprocessors;Cloud Computing
3195,Tammy Brown,Programming Paradigms;OS;Computer Networks
3196,Kelly Greer,Data Visualization;Computer Networks;DSA;Blockchain Technologies;DBMS
3197,Kristy Watkins,Java Programming;Discrete Maths;Compiler Design;OOPS;Programming Paradigms
3198,Pamela Houston,Blockchain Technologies;Advanced C;Cloud Computing;Java Programming;Programming Paradigms
3199,Jamie Le,DBMS;Microprocessors
3200,Zachary Harmon,Fundamentals EEE;Programming Paradigms
3201,Ryan Byrd,OS
3202,Catherine Rivers,Compiler Design;Advanced C;OS;Microprocessors;DSA;IOT
3203,Kaitlyn Clark,Blockchain Technologies;Computer Networks;DSA;Java Programming;Advanced C;OOPS
3204,Terry Sullivan,Microprocessors
3205,Tiffany Glass,Data Visualization;DSA;Programming Paradigms;Computer Networks;OS
3206,James Graham,Cloud Computing;OS;Blockchain Technologies;Computer Networks;IOT;Fundamentals EEE;Programming Paradigms
3207,Barry Moss,Microprocessors;Advanced C;Computer Networks;Cloud Computing;Data Visualization;Fundamentals EEE
3208,Ruth Sanchez,Microprocessors;Computer Networks;Advanced C;Programming Paradigms;IOT;DBMS;Data Visualization
3209,Spencer Hensley,DSA;Microprocessors
3210,Michael Flores,Compiler Design;DBMS;DSA;Cloud Computing;Microprocessors;Fundamentals EEE;Java Programming
3211,James Russell,OS;Fundamentals EEE;Blockchain Technologies;Microprocessors;Advanced C;Java Programming
3212,Jamie Knox,Advanced C;Fundamentals EEE;DSA;IOT
3213,Craig Sharp,Java Programming;Blockchain Technologies;Cloud Computing;OOPS
3214,Chelsea Bush,Compiler Design
3215,Kimberly Wilkins,OS;Cloud Computing;Programming Paradigms;DSA;Compiler Design;Computer Networks;IOT
3216,Bethany Shaffer,Cloud Computing;IOT;DBMS
3217,Heidi Campbell,Blockchain Technologies;Fundamentals EEE;Data Visualization
3218,Bradley Jones,DBMS;Compiler Design;OOPS;Computer Networks;Advanced C
3219,Steven Gonzalez,Blockchain Technologies;Programming Paradigms;Cloud Computing;Computer Networks
3220,Kenneth Lopez,Cloud Computing;Programming Paradigms
3221,Kirsten Mahoney,OOPS;Java Programming;DBMS
3222,Leslie Brown,Advanced C;Blockchain Technologies;Java Programming;DBMS;IOT;Fundamentals EEE
3223,Julie Monroe,Programming Paradigms;Compiler Design;Blockchain Technologies;DSA;OOPS;Java Programming
3224,Paul Webster,OS;Data Visualization;Java Programming;DBMS;DSA;Discrete Maths
3225,Cory Ellis,OS
3226,Tyrone Richmond PhD,DSA;Cloud Computing
3227,Benjamin Fernandez,Programming Paradigms
3228,Lori Vasquez,Computer Networks;Compiler Design;Blockchain Technologies;Data Visualization;Discrete Maths;IOT;Java Programming
3229,Emily Mayer,DSA;DBMS;Data Visualization
3230,Kelsey Morris,DSA;Data Visualization;Microprocessors;Java Programming;Cloud Computing;Programming Paradigms;Compiler Design
3231,Michele Taylor,OS;Java Programming;Programming Paradigms;Compiler Design;Blockchain Technologies;OOPS
3232,Philip Berry,IOT;Microprocessors;Data Visualization;Compiler Design
3233,Lori Murphy,DSA;Computer Networks;Cloud Computing
3234,Jason Rivera,Cloud Computing;OOPS;OS;IOT
3235,Margaret Smith,Compiler Design;Advanced C;Microprocessors;OS
3236,Jessica Hernandez,Discrete Maths;Programming Paradigms;OOPS;Compiler Design;Microprocessors
3237,Theresa Lawrence,Blockchain Technologies
3238,Benjamin Cooper,OOPS
3239,Michael Dyer,DSA
3240,Kaitlyn Hill,OS;Computer Networks;Data Visualization;Microprocessors;Fundamentals EEE;Java Programming;DSA
3241,Shannon Williams,Cloud Computing;Java Programming;Microprocessors;OS;Data Visualization;IOT
3242,Elizabeth Graves,Computer Networks;Fundamentals EEE;Java Programming
3243,Thomas Davis,Fundamentals EEE;OOPS;IOT;Cloud Computing;Advanced C;Microprocessors
3244,Mark Wallace,Data Visualization;OS;DSA;OOPS;Discrete Maths
3245,Heather Wolfe,Cloud Computing;Advanced C;DSA;Microprocessors
3246,James Thompson,Discrete Maths;DSA;Fundamentals EEE;Programming Paradigms;Microprocessors
3247,Jason Orr,IOT;Java Programming;DSA
3248,John Parker,Fundamentals EEE;Discrete Maths;Microprocessors;Data Visualization
3249,Cody Garcia,Java Programming
3250,Robert Odonnell,OOPS;IOT;Data Visualization;Advanced C
3251,Ashley Davis,Advanced C;DBMS;Discrete Maths;OS;Programming Paradigms;Microprocessors;Cloud Computing
3252,Jamie Smith,Computer Networks;Data Visualization
3253,Virginia Greene,Blockchain Technologies;Java Programming;Fundamentals EEE;DSA;Discrete Maths;Data Visualization
3254,Katherine Stafford,Fundamentals EEE;Cloud Computing;IOT;Computer Networks;Compiler Design;Microprocessors;DSA
3255,Donald Morton,OOPS;Advanced C;Microprocessors;Java Programming
3256,Steven Jackson,DBMS;Blockchain Technologies;Advanced C;Cloud Computing;IOT;Programming Paradigms
3257,Jennifer Proctor,OS;Fundamentals EEE;Computer Networks
3258,Donald Bartlett DDS,Cloud Computing;Java Programming;Advanced C
3259,Natasha Hill MD,Advanced C
3260,Kara Winters,DSA;Fundamentals EEE;OS;Programming Paradigms;IOT;Cloud Computing
3261,Karen Mueller,Microprocessors;IOT;OS;Computer Networks
3262,Cristina Good,Fundamentals EEE;Blockchain Technologies
3263,Haley Torres,Blockchain Technologies;Discrete Maths;Advanced C;Programming Paradigms
3264,Jasmine Serrano,Discrete Maths;Java Programming;Compiler Design;IOT
3265,Alicia Roberson,IOT;Microprocessors;DBMS;Blockchain Technologies;OS;Cloud Computing;Compiler Design
3266,Dennis Harris,DBMS
3267,Lori King,Blockchain Technologies;Discrete Maths
3268,Kevin Kent,Compiler Design;Data Visualization;OS;Microprocessors
3269,Tracy Mckinney,Advanced C;Computer Networks;DBMS;Microprocessors;Data Visualization;IOT;Fundamentals EEE
3270,Robert Phillips,OS;Advanced C;Data Visualization;Discrete Maths;OOPS
3271,Matthew Hernandez,Fundamentals EEE;Discrete Maths;DSA;Blockchain Technologies;Cloud Computing;Computer Networks
3272,Katie Lewis,OOPS
3273,Patricia Bradley,DBMS;OOPS;Cloud Computing
3274,Kayla Carrillo,Discrete Maths
3275,Karen Graham,Java Programming;OOPS;DSA;OS;Microprocessors
3276,Garrett Welch,Compiler Design;Advanced C;Microprocessors;OS;Discrete Maths;Java Programming;Fundamentals EEE
3277,Elizabeth Boyer,Microprocessors;IOT;Java Programming;OS;Fundamentals EEE;Blockchain Technologies
3278,Jasmine Johnston,Microprocessors;DSA;Blockchain Technologies
3279,Brooke Garza,Advanced C;OS;Programming Paradigms;Cloud Computing;Discrete Maths;OOPS;DSA
